cellulose_percent,hemicellulose_percent,lignin_percent,size_mm,temperature_C,time_hr,HBD_HBA_ratio,liquid_solid_ratio,LogR0,HBA-pKa/pkb,HBD-pKa/pkb,HBD-MW,HBA-TopoPSA,HBD-TopoPSA,HBA-nHBAcc,HBA-nHBDon,HBD-nHBAcc,HBD-nHBDon,HBA-SlogP_VSA1,HBA-SLogP,HBD-SlogP_VSA1,HBD-SLogP,HBA-nAromAtom,HBD-nAromAtom,HBA-nRot,HBD-nRot,HBA-nBase,HBD-nBase,HBD-nC,LogR0_sq,severity_x_time,log_time,sqrt_time,temp_sq,temp_x_LogR0,inv_temp,log_LSR,LSR_x_LogR0,LSR_sq,ratio_x_LogR0,lignin_x_LogR0,SLogP_sum
0.021447730667620738,-0.01000995833001629,-0.0093367524765537,-0.012593587005733443,0.0,0.003486402127959624,-0.0005936526422847475,0.0,0.023232160714208572,0.010153244378709467,-0.25307865538163093,0.0,0.024565859513034548,0.012062214549186373,0.0,0.029503533750254746,0.004369519518809499,-0.00560284697277162,-0.02089641240448439,0.0011744836888745575,-0.014686735606746252,0.0,0.027224516133579717,-0.06293721249164336,0.0,0.013881987937729516,0.0,0.0,0.007810697834781363,0.024003511597540602,0.006331277051344567,0.0,0.011799298299324603,0.015877334745073104,0.01635815713293801,0.018245033697417732,0.0,-0.03150707939274759,0.0,0.0,0.02391798105479298,0.0
0.04532651325394512,0.01692542482075694,0.009224656842163509,0.0,-0.005460423084404589,0.0,0.0,0.0,0.054396362067186815,0.0,-0.2624525297183174,0.0016641810155248475,0.0,0.02668992518953651,0.0,0.0,0.003949059859323309,0.0,0.0,-0.02864876797908989,0.0,0.016478149488445403,0.0,0.0,0.022403992803792693,0.006212337116587481,-0.0070641000692738725,0.031055258860020883,0.04944098008707176,0.00652417786988047,0.0,0.003512867649728393,0.0,-0.03529178398356468,0.0,0.02201162511595313,-0.01890326151699556,0.047926970103278545,0.0,0.006625379420425188,0.0,0.0
0.0,0.0,0.0,-0.00995357193071546,0.0,0.019085215858122548,-0.002436205265605327,0.0,0.04225519851920163,-0.010481622502346799,-0.2101842337011433,-0.017797741706089817,0.005322591849795092,0.03277138946301274,0.0,-0.02275614081685184,0.0,0.02262341555775475,0.0,0.0,-0.03233333833379341,0.0,0.00681056036090903,0.0,0.00663965070776197,0.0,0.0,-0.040609213042219525,0.012283098436224719,0.03154540297754145,0.0,0.0,0.0,0.0,0.0,0.023343326414007215,0.0,0.0,0.0,-0.012341010654463205,0.008557988037428355,0.0
0.0,0.0,-0.015490950512765911,0.0,0.0,0.03299944300103434,0.0,0.0,0.0,0.0,-0.20774481193621985,-0.008341614785630622,0.0,0.0,-0.013784471088237455,0.0,0.0,0.0,0.0,0.0,-0.025385554664910822,0.0,0.009279068310901245,0.0,0.014174731376740274,0.0,0.0,0.0,0.05765475867513506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04527344134154071,0.0,-0.00997540194649088,-0.016001618345330204,0.0
0.06723226806685631,-0.05992782629547243,0.0409467799919142,-0.056794272476130614,0.0,0.0,0.0,0.0,-0.05828268909453531,-0.01080566387446321,0.0,0.0,0.0,-0.0564901189088906,0.0,0.0,0.0,-0.024827107837839788,0.0,0.0,0.0,-0.0541694697923507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06813191883267333,0.0,-0.0376440720299752,-0.0371008432244451,0.0,0.0,0.0,0.0,0.01915806267939579,0.0,0.0,-0.048274630254523,0.0
0.0,-0.014038000948484076,0.0,0.0,0.0,0.0,-0.007507916338297372,0.0,-0.04527166558387788,-0.024583515814706074,-0.043756889344428763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02973006093025964,-0.005775654584674245,0.0,0.0,0.0,0.0,0.0,0.0,-0.033230363878782504,0.0,-0.014670748691396592,0.0,0.0,-0.020069164519332317,-0.01009951350980234,0.0,-0.015696624502379238,0.0,-0.009324875476420046,-0.060498635989433225,0.0
0.0,-0.05254481848718703,-0.0005600218282207573,-0.030618001223944785,-0.017830407602756247,0.0,0.0,0.0,-0.04232339226798003,0.0,-0.08307687459050207,-0.03568159163760004,0.0,-0.003446220199133635,-0.019122209356644118,0.0,0.0,-0.011005564705572153,0.0,-0.003130509085063139,0.0,-0.024485902057754028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04065500045145449,0.0,-0.0038684200867587907,0.0,0.0,0.0,0.0,0.0,-0.013276976654527194,0.0,0.0,-0.07596329252040923,-0.0007564996052253914
0.0506597850225053,-0.03130559227629697,0.0,-0.00127758571739881,0.0,0.0,0.0,0.0,-0.02270304190947486,0.0,-0.04798432999885127,0.0003865731870421877,0.0,0.0,0.0,0.0,0.0,0.0,-0.011778490048939811,0.0,0.0,-0.03872167720762107,0.0,0.0,0.0,-0.016908251297522044,0.0,0.0,0.0,-0.04256749164436966,0.0,-0.022105275353350395,-0.020140876512632272,0.0,0.0,0.0,0.0,-0.035284214497758946,0.0,-0.03400502701807329,-0.06743546248197313,0.0
0.0,0.0,0.0,0.0,0.0,0.015321523088475847,-0.030382127096177755,0.0,-0.022141710936482626,-0.01357539838719054,-0.1259821141487486,0.0,-0.03807710403041747,-0.018925142178942762,0.0,-0.020597876692582947,0.0,-0.013363501153350672,-0.02711528561156349,-0.0027834847582302656,-0.014229395880534151,-0.044467984908900554,0.0,0.017612579162976483,0.01821314363640045,0.003889265610108459,-0.0014750979281712236,0.0,-0.017922829003057857,-0.006923706867827185,0.0,-0.004337890271978964,-0.05573845517751667,0.0,-0.00373748328654897,0.0,0.0,0.0,0.05724448554446095,-0.01668999433774871,-0.07436670415942194,0.006920401670813536
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03756737457880994,-0.016126629598736807,-0.03214111636237379,0.0,0.0,0.0,0.0,-0.006735894498609028,-0.036644645882832005,-0.012693956469183258,0.0,0.0,0.0,-0.031687014145207054,-0.04143570653100839,0.0,0.0,0.0,0.0,0.0,-0.007917954854906916,-0.025014842389567634,0.0,0.0,0.0,-0.01744057979829717,-0.009076456347770722,0.0,0.0,-0.04001675821418235,0.0,-0.003016077060128186,0.0,0.0
0.03402795405696008,-0.016375351972259804,0.0,-0.023369705162257677,0.0,0.016194984780942945,0.0,0.0,0.020955180991883832,0.0,-0.1146608085057473,0.0,-0.024203443717888937,0.0,-0.03588383582839582,0.0,0.0,0.0,0.0,0.0,0.0,-0.025531410051799795,0.0,0.0,0.011809155853219224,-0.03467470292191307,0.0,0.004672475506403033,0.0,0.0,0.0,-0.015989688032195505,0.0,-0.011686120570422578,0.0,0.013255548172639511,0.0,-0.04418588629744968,0.0,0.0,-0.048168013073233484,0.0
0.044942393484218336,-0.01708346986357274,0.0,-0.022379016925735226,0.0,0.022911651104323066,-0.00964300785314708,0.0,0.0,0.012481528751698787,-0.2322090030263174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007117225390065926,0.0031003211543982486,-0.0034561506021035886,-0.03063774237734073,0.0007159802106206193,0.0,0.026260255460638857,-0.01252723179312773,0.0,0.0,-0.02816787463523868,0.0,0.0,-0.01891427900337544,-0.022006929123652794,0.0,0.0,0.0,0.0,0.047637969198929465,0.0,0.0,-0.029828103948579293,0.0
0.0323317413570526,-0.009233953465923416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12293365304900013,0.0,0.0,0.0,0.0,0.0,0.0,-0.02042536408160907,0.0,0.0,0.0,-0.06543406220847488,0.0,0.0,0.0,-0.006311050288746416,0.0,0.0,0.0,0.001346217339246422,0.0,0.0,-0.01683335749082944,0.0,-0.008079941919811163,0.0,0.0,-0.03677686787186679,0.0,0.0,0.0,0.0
0.0509653761059655,-0.018981152246174988,0.0,0.0,0.005482198723686885,0.0,0.0,0.0,0.03812569528161782,0.0,-0.13031205343234203,0.013512082205712253,-0.025982701138106943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029842308515113866,-0.029973981146997643,0.0,-0.006176416710715233,0.0,-0.021078990181640046,0.0,0.003983989894803104,-0.005977776121998312,0.0,0.0,-0.020030044856637504,-0.020107913585272617,-0.0028177171917827667,0.018656062819055873,0.0,0.0,-0.08405169713660458,-0.013619618364574019,0.0008220109923999931,0.0,0.004437237483014944
0.03147984761160635,-0.02038335061983917,-0.021318894149383642,-0.0036996285791033932,-0.01026469397171926,0.0,0.0,0.0,0.047223246840839554,-0.008444348994552079,-0.18202277763597657,-0.011998312787661752,0.0,0.0,0.0,0.016775338476818114,0.0,-0.012184129769615805,-0.01559208789116979,0.009821722209145123,-0.015843200785998438,-0.029493278594860856,0.0,0.0,0.0,0.006048348801451775,0.0,0.0,-0.0038064293942275604,0.013914694901927663,0.0,0.0,0.0,-0.02746158074233516,0.011568301087453103,0.0,0.0,-0.03529712809244367,0.0,0.0,0.01300421386466241,0.0011867082295855813
